instant,season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,dy,pred
16579,4,12,0,3,1,1,0.34,0.42,0.3881,28,133.92545208511535
16580,4,13,0,3,1,1,0.34,0.42,0.194,28,134.30758990118073
16581,4,14,0,3,1,1,0.36,0.4,0.2985,28,135.04660984578837
16582,4,15,0,3,1,1,0.36,0.32,0.3284,28,135.06772685578136
16583,4,16,0,3,1,1,0.36,0.29,0.2537,28,161.43908424828885
16584,4,17,0,3,1,1,0.34,0.31,0.1343,28,314.7932596366177
16585,4,18,0,3,1,1,0.32,0.33,0.2836,28,303.1282259164388
16586,4,19,0,3,1,1,0.32,0.36,0.1642,28,224.16706494455866
16587,4,20,0,3,1,1,0.32,0.36,0.1343,28,154.86180005890395
16588,4,21,0,3,1,1,0.3,0.39,0.1642,28,124.83538498020083
16589,4,22,0,3,1,1,0.28,0.45,0.1642,28,77.01348711078165
16590,4,23,0,3,1,1,0.26,0.48,0.1343,28,45.63452576748931
16591,4,0,0,4,1,1,0.24,0.56,0.0896,29,23.978024261844997
16592,4,1,0,4,1,1,0.22,0.64,0.0896,29,10.338040178545464
16593,4,2,0,4,1,1,0.22,0.64,0.0,29,4.066354683988797
16594,4,4,0,4,1,1,0.2,0.75,0.0896,29,3.6860839211637857
16595,4,5,0,4,1,1,0.2,0.69,0.0,29,16.935192649648616
16596,4,6,0,4,1,1,0.22,0.69,0.0,29,73.90046385962799
16597,4,7,0,4,1,1,0.2,0.64,0.0,29,180.30452283645442
16598,4,8,0,4,1,1,0.2,0.69,0.1045,29,349.9248118263987
16599,4,9,0,4,1,1,0.24,0.6,0.0,29,200.34408828025272
16600,4,10,0,4,1,1,0.28,0.65,0.0896,29,124.34345705578062
16601,4,11,0,4,1,1,0.36,0.37,0.2239,29,134.83734573277167
16602,4,12,0,4,1,1,0.36,0.4,0.1642,29,136.25641651867377
16603,4,13,0,4,1,1,0.38,0.32,0.1343,29,136.76548904651148
16604,4,14,0,4,1,1,0.36,0.43,0.2239,29,136.15225088508058
16605,4,15,0,4,1,1,0.36,0.43,0.2836,29,135.98512834883687
16606,4,16,0,4,1,1,0.36,0.4,0.2239,29,162.36334483187807
16607,4,17,0,4,1,1,0.34,0.39,0.194,29,314.66014093123505
16608,4,18,0,4,1,1,0.32,0.49,0.1642,29,303.74018533357423
16609,4,19,0,4,1,1,0.3,0.52,0.194,29,208.15290820101393
16610,4,20,0,4,1,1,0.3,0.52,0.1642,29,153.64573579404444
16611,4,21,0,4,1,1,0.26,0.65,0.1343,29,97.65703063176709
16612,4,22,0,4,1,1,0.26,0.7,0.0896,29,73.09391246100503
16613,4,23,0,4,1,1,0.28,0.61,0.0,29,62.49607653947924
16614,4,0,0,5,1,1,0.26,0.7,0.1642,30,32.09586672729875
16615,4,1,0,5,1,1,0.24,0.7,0.0896,30,13.529800805450853
16616,4,2,0,5,1,1,0.24,0.75,0.0,30,9.087686603771933
16617,4,3,0,5,1,1,0.24,0.75,0.0,30,4.223010593252588
16618,4,4,0,5,1,1,0.22,0.75,0.0,30,3.9763956250144576
16619,4,5,0,5,1,1,0.2,0.8,0.0,30,18.023365934832338
16620,4,6,0,5,1,1,0.2,0.86,0.0,30,61.31065469112701
16621,4,7,0,5,1,1,0.22,0.8,0.0,30,181.39419375770947
16622,4,8,0,5,1,2,0.22,0.8,0.0896,30,323.0004670338726
16623,4,9,0,5,1,1,0.24,0.75,0.0896,30,203.63849745045445
16624,4,10,0,5,1,2,0.3,0.65,0.0,30,144.7838954186899
16625,4,11,0,5,1,2,0.34,0.53,0.0896,30,150.65160337247647
16626,4,12,0,5,1,2,0.38,0.46,0.0,30,159.59594388131663
16627,4,13,0,5,1,2,0.4,0.4,0.1642,30,163.73840421631238
16628,4,14,0,5,1,2,0.4,0.4,0.1045,30,164.3129274798058
16629,4,15,0,5,1,2,0.42,0.38,0.1045,30,223.84719926356001
16630,4,16,0,5,1,1,0.4,0.43,0.1343,30,183.51004277176852
16631,4,17,0,5,1,1,0.36,0.5,0.194,30,330.0978753585766
16632,4,18,0,5,1,2,0.34,0.61,0.0,30,307.11707002480136
16633,4,19,0,5,1,1,0.32,0.66,0.0,30,224.3957495427732
16634,4,20,0,5,1,1,0.32,0.66,0.0,30,141.53823497236627
16635,4,21,0,5,1,1,0.3,0.75,0.0896,30,117.79203499151605
16636,4,22,0,5,1,1,0.3,0.75,0.0,30,85.32192990803588
16637,4,23,0,5,1,2,0.3,0.75,0.0896,30,60.91401214238606
16638,4,0,0,6,0,1,0.26,0.81,0.0,1,76.71246475295315
16639,4,1,0,6,0,1,0.26,0.81,0.0,1,75.52514580899722
16640,4,2,0,6,0,2,0.26,0.81,0.0,1,50.41411602575685
16641,4,3,0,6,0,2,0.26,0.81,0.1343,1,19.730239528073838
16642,4,4,0,6,0,1,0.26,0.81,0.0896,1,8.091442257657892
16643,4,5,0,6,0,1,0.24,0.87,0.0896,1,8.232602976811705
16644,4,6,0,6,0,1,0.24,0.87,0.1343,1,29.216887904880984
16645,4,7,0,6,0,2,0.24,0.87,0.1343,1,23.10237048834521
16646,4,8,0,6,0,2,0.24,0.87,0.1343,1,56.489085602891166
16647,4,9,0,6,0,2,0.26,0.93,0.2537,1,101.3347730027654
16648,4,10,0,6,0,2,0.28,0.89,0.1642,1,172.6445654108521
16649,4,11,0,6,0,2,0.32,0.76,0.1045,1,204.34206770534485
16650,4,12,0,6,0,2,0.32,0.81,0.0896,1,209.44703742536788
16651,4,13,0,6,0,2,0.34,0.76,0.0,1,210.14604154743483
16652,4,14,0,6,0,2,0.36,0.71,0.0,1,222.82935744581536
16653,4,15,0,6,0,2,0.4,0.62,0.0,1,255.53720274730296
16654,4,16,0,6,0,2,0.38,0.66,0.0,1,241.90891640856037
16655,4,17,0,6,0,2,0.34,0.76,0.1045,1,200.80616552139776
16656,4,18,0,6,0,2,0.34,0.76,0.0,1,188.1778355295915
16657,4,19,0,6,0,2,0.32,0.81,0.0,1,164.79442571247424
16658,4,20,0,6,0,1,0.32,0.81,0.0,1,118.09486023679901
16659,4,21,0,6,0,2,0.3,0.87,0.0,1,89.55633491656327
16660,4,22,0,6,0,2,0.3,0.87,0.0,1,88.09754199450674
16661,4,23,0,6,0,2,0.32,0.81,0.0,1,72.12096396176827
16662,4,0,0,0,0,2,0.3,0.87,0.0896,2,63.42253241922864
16663,4,1,0,0,0,2,0.3,0.87,0.0896,2,59.32655773240293
16664,4,2,0,0,0,2,0.3,0.87,0.0,2,44.152661074687195
16665,4,3,0,0,0,2,0.26,0.93,0.0,2,21.866829706873137
16666,4,4,0,0,0,2,0.26,0.93,0.0,2,6.100653651122563
16667,4,5,0,0,0,2,0.26,0.93,0.0,2,5.919417460311754
16668,4,6,0,0,0,2,0.24,0.93,0.1343,2,10.046312799501523
16669,4,7,0,0,0,2,0.24,0.93,0.1343,2,22.55124873124371
16670,4,8,0,0,0,2,0.26,0.93,0.0896,2,59.07268916560477
16671,4,9,0,0,0,2,0.28,0.93,0.1642,2,141.67494624722636
16672,4,10,0,0,0,2,0.3,0.87,0.0,2,177.6015746109714
16673,4,11,0,0,0,2,0.32,0.81,0.1642,2,205.48007078804523
16674,4,12,0,0,0,2,0.34,0.81,0.1642,2,210.18849200800034
16675,4,13,0,0,0,1,0.4,0.71,0.2239,2,255.74306160476567
16676,4,14,0,0,0,1,0.44,0.62,0.2537,2,306.7748588821679
16677,4,15,0,0,0,1,0.44,0.67,0.1343,2,315.3184980345046
16678,4,16,0,0,0,2,0.44,0.67,0.1045,2,295.662292746717
16679,4,17,0,0,0,3,0.4,0.76,0.194,2,178.7242783673076
16680,4,18,0,0,0,2,0.44,0.72,0.1045,2,215.27215095582025
16681,4,19,0,0,0,2,0.4,0.82,0.194,2,156.9700164034753
16682,4,20,0,0,0,2,0.42,0.82,0.194,2,132.30670778904505
16683,4,21,0,0,0,2,0.44,0.77,0.2239,2,95.24694963460067
16684,4,22,0,0,0,2,0.44,0.77,0.194,2,97.25762261123059
16685,4,23,0,0,0,2,0.42,0.82,0.1343,2,73.61337020284381
16686,4,0,0,1,1,2,0.42,0.82,0.1642,3,38.35488155530475
16687,4,1,0,1,1,1,0.4,0.82,0.1343,3,14.967354362182158
16688,4,2,0,1,1,1,0.42,0.77,0.1642,3,8.192854179398678
16689,4,3,0,1,1,1,0.38,0.87,0.0,3,5.025654545166885
16690,4,4,0,1,1,1,0.36,0.93,0.0,3,5.1098178773284575
16691,4,5,0,1,1,1,0.34,0.93,0.0896,3,21.692725140458386
16692,4,6,0,1,1,1,0.36,0.93,0.0,3,91.43519190721943
16693,4,7,0,1,1,2,0.34,0.93,0.0,3,259.28383268663885
16694,4,8,0,1,1,1,0.36,0.93,0.0,3,457.7788901157683
16695,4,9,0,1,1,1,0.4,0.87,0.0896,3,209.75622421610737
16696,4,10,0,1,1,1,0.44,0.77,0.1343,3,148.73833533669938
16697,4,11,0,1,1,1,0.48,0.77,0.1343,3,148.10193991125325
16698,4,12,0,1,1,1,0.52,0.68,0.1642,3,183.65686959959692
16699,4,13,0,1,1,1,0.58,0.56,0.0896,3,183.8172834367183
16700,4,14,0,1,1,1,0.6,0.53,0.0,3,183.86609525490013
16701,4,15,0,1,1,1,0.6,0.56,0.0,3,183.8172834367183
16702,4,16,0,1,1,1,0.6,0.53,0.1343,3,298.89825485153125
16703,4,17,0,1,1,1,0.52,0.63,0.1045,3,505.3754413154556
16704,4,18,0,1,1,1,0.5,0.68,0.0896,3,488.69833377311943
16705,4,19,0,1,1,1,0.5,0.68,0.0896,3,325.11660449489904
16706,4,20,0,1,1,2,0.46,0.77,0.0,3,218.00190974626375
16707,4,21,0,1,1,1,0.44,0.82,0.194,3,146.84213669283955
16708,4,22,0,1,1,1,0.42,0.82,0.1045,3,113.94589795886627
16709,4,23,0,1,1,1,0.42,0.82,0.1045,3,68.11103424052588
16710,4,0,0,2,1,1,0.42,0.88,0.1045,4,25.413391669095606
16711,4,1,0,2,1,1,0.42,0.82,0.1045,4,13.649203321152036
16712,4,2,0,2,1,1,0.42,0.88,0.0896,4,6.531249469342965
16713,4,3,0,2,1,2,0.4,0.87,0.1343,4,4.863691800895571
16714,4,4,0,2,1,2,0.4,0.87,0.1343,4,4.888992752218307
16715,4,5,0,2,1,2,0.44,0.88,0.0,4,21.502995033918584
16716,4,6,0,2,1,2,0.36,0.93,0.0,4,89.58070161136021
16717,4,7,0,2,1,1,0.42,0.88,0.1343,4,312.06103302786886
16718,4,8,0,2,1,2,0.44,0.88,0.1642,4,427.36403391789
16719,4,9,0,2,1,1,0.46,0.82,0.1045,4,226.464750661381
16720,4,10,0,2,1,1,0.46,0.82,0.194,4,147.12612100225067
16721,4,11,0,2,1,1,0.48,0.77,0.194,4,148.10193991125325
16722,4,12,0,2,1,1,0.52,0.68,0.194,4,183.65686959959692
16723,4,13,0,2,1,2,0.54,0.64,0.1642,4,183.65686959959692
16724,4,14,0,2,1,2,0.58,0.56,0.2239,4,183.8172834367183
16725,4,15,0,2,1,2,0.6,0.49,0.2537,4,183.92089218301294
16726,4,16,0,2,1,1,0.58,0.49,0.2836,4,294.8260721469943
16727,4,17,0,2,1,1,0.52,0.59,0.2239,4,504.45665030511935
16728,4,18,0,2,1,1,0.5,0.63,0.2239,4,487.3071770396749
16729,4,19,0,2,1,1,0.48,0.67,0.2239,4,314.2100191310498
16730,4,20,0,2,1,2,0.5,0.63,0.2239,4,221.70047031222543
16731,4,21,0,2,1,2,0.5,0.63,0.2537,4,150.45169724297253
16732,4,22,0,2,1,2,0.5,0.63,0.2985,4,121.20660994701929
16733,4,23,0,2,1,1,0.48,0.67,0.2537,4,63.6041795152606
16734,4,0,0,3,1,1,0.5,0.59,0.2836,5,33.71173232627933
16735,4,1,0,3,1,1,0.52,0.55,0.3284,5,15.195026662632173
16736,4,2,0,3,1,1,0.46,0.67,0.1642,5,8.207672698306675
16737,4,3,0,3,1,1,0.48,0.67,0.1343,5,4.803522488308668
16738,4,4,0,3,1,1,0.5,0.63,0.4478,5,4.909323017138269
16739,4,5,0,3,1,1,0.5,0.59,0.2836,5,25.531619906658932
16740,4,6,0,3,1,3,0.48,0.55,0.3881,5,60.71616681096681
16741,4,7,0,3,1,3,0.46,0.59,0.2985,5,218.6401516016779
16742,4,8,0,3,1,2,0.44,0.58,0.2836,5,430.85213213809567
16743,4,9,0,3,1,2,0.44,0.51,0.2239,5,225.9895800279764
16744,4,10,0,3,1,2,0.44,0.47,0.3582,5,148.57525637439653
16745,4,11,0,3,1,1,0.44,0.44,0.2836,5,152.00979515819682
16746,4,12,0,3,1,1,0.44,0.41,0.2836,5,182.08965662539495
16747,4,13,0,3,1,1,0.46,0.41,0.2836,5,183.02648680225397
16748,4,14,0,3,1,1,0.48,0.33,0.4925,5,185.16826583984485
16749,4,15,0,3,1,1,0.48,0.33,0.2836,5,185.16826583984485
16750,4,16,0,3,1,1,0.46,0.33,0.2836,5,268.5640183336088
16751,4,17,0,3,1,1,0.44,0.35,0.2836,5,430.68818387544115
16752,4,18,0,3,1,1,0.42,0.35,0.4478,5,430.4754459846014
16753,4,19,0,3,1,1,0.38,0.43,0.3582,5,238.7272266329729
16754,4,20,0,3,1,1,0.34,0.46,0.3881,5,142.5562966145029
16755,4,21,0,3,1,1,0.34,0.46,0.4179,5,116.31488468948532
16756,4,22,0,3,1,1,0.32,0.45,0.3881,5,90.43736422957446
16757,4,23,0,3,1,1,0.3,0.49,0.3881,5,46.416451010096864
16758,4,0,0,4,1,1,0.26,0.48,0.2836,6,22.569549116131054
16759,4,1,0,4,1,1,0.26,0.48,0.2836,6,8.963418507287754
16760,4,2,0,4,1,1,0.24,0.52,0.2836,6,4.123190162695783
16761,4,3,0,4,1,1,0.22,0.55,0.194,6,3.4689611668250957
16762,4,4,0,4,1,1,0.22,0.55,0.2985,6,3.4458606559255074
16763,4,5,0,4,1,1,0.22,0.55,0.2836,6,15.37819135661583
16764,4,6,0,4,1,1,0.22,0.55,0.2985,6,66.34293187380115
16765,4,7,0,4,1,1,0.22,0.51,0.2985,6,196.27232190115555
16766,4,8,0,4,1,1,0.22,0.51,0.2985,6,331.514728731985
16767,4,9,0,4,1,1,0.24,0.48,0.194,6,203.43356253295426
16768,4,10,0,4,1,1,0.24,0.52,0.194,6,92.91627811863766
16769,4,11,0,4,1,1,0.26,0.48,0.1642,6,107.53417955944289
16770,4,12,0,4,1,1,0.28,0.41,0.0,6,129.02402083201747
16771,4,13,0,4,1,1,0.3,0.39,0.0,6,133.12037301365748
16772,4,14,0,4,1,1,0.3,0.42,0.0896,6,132.95094881722815
16773,4,15,0,4,1,1,0.32,0.39,0.0,6,136.6454659745332
16774,4,16,0,4,1,1,0.32,0.42,0.0,6,163.43477580453566
16775,4,17,0,4,1,1,0.3,0.45,0.1045,6,299.72313703969746
16776,4,18,0,4,1,1,0.28,0.45,0.1642,6,286.82024863674417
16777,4,19,0,4,1,1,0.26,0.6,0.194,6,183.90215415804818
16778,4,20,0,4,1,2,0.24,0.6,0.1045,6,98.89309174052526
16779,4,21,0,4,1,2,0.24,0.6,0.1343,6,81.44604481961346
16780,4,22,0,4,1,1,0.24,0.65,0.1642,6,62.379024727454905
16781,4,23,0,4,1,1,0.24,0.65,0.1642,6,51.651813130317535
16782,4,0,0,5,1,1,0.24,0.7,0.1045,7,29.199014020471562
16783,4,1,0,5,1,2,0.24,0.7,0.194,7,11.450302971584108
16784,4,2,0,5,1,2,0.26,0.7,0.1343,7,9.106412363014748
16785,4,3,0,5,1,2,0.26,0.81,0.194,7,3.891869054992295
16786,4,4,0,5,1,1,0.26,0.75,0.1045,7,4.147709110033204
16787,4,5,0,5,1,2,0.26,0.81,0.1045,7,21.15371039147272
16788,4,6,0,5,1,2,0.28,0.75,0.1642,7,76.92496422624333
16789,4,7,0,5,1,3,0.28,0.81,0.1642,7,128.23521275784515
16790,4,8,0,5,1,2,0.3,0.75,0.194,7,388.5090040050391
16791,4,9,0,5,1,2,0.3,0.81,0.1343,7,203.6658066207544
16792,4,10,0,5,1,2,0.32,0.76,0.1642,7,144.96677496577038
16793,4,11,0,5,1,2,0.32,0.76,0.194,7,144.54436452899068
16794,4,12,0,5,1,2,0.34,0.71,0.194,7,148.13159039923931
16795,4,13,0,5,1,2,0.36,0.66,0.1343,7,153.10145455351721
16796,4,14,0,5,1,2,0.36,0.71,0.1642,7,151.95513673930705
16797,4,15,0,5,1,2,0.36,0.71,0.1642,7,152.07958813541097
16798,4,16,0,5,1,1,0.36,0.76,0.1343,7,172.30243472923294
16799,4,17,0,5,1,2,0.38,0.66,0.0,7,337.5579234647097
16800,4,18,0,5,1,2,0.38,0.71,0.1045,7,331.0778620215171
16801,4,19,0,5,1,2,0.38,0.76,0.0,7,242.10105006402432
16802,4,20,0,5,1,3,0.38,0.76,0.1045,7,125.47494724947022
16803,4,21,0,5,1,2,0.36,0.93,0.1045,7,112.78169217673829
16804,4,22,0,5,1,2,0.36,0.93,0.0896,7,80.13492739013972
16805,4,23,0,5,1,2,0.36,0.93,0.0896,7,60.296789263605234
16806,4,0,0,6,0,2,0.36,0.93,0.0896,8,58.40827380310218
16807,4,1,0,6,0,2,0.36,0.93,0.1343,8,53.84269583087074
16808,4,2,0,6,0,2,0.36,0.93,0.1343,8,41.335179004366076
16809,4,3,0,6,0,2,0.36,0.93,0.1045,8,21.674460508394414
16810,4,4,0,6,0,2,0.36,0.93,0.0,8,6.354931990345293
16811,4,5,0,6,0,2,0.36,0.93,0.1045,8,6.213144331590268
16812,4,6,0,6,0,2,0.36,0.93,0.1045,8,15.511144004653511
16813,4,7,0,6,0,2,0.36,1.0,0.0896,8,58.46517736093763
16814,4,8,0,6,0,2,0.38,0.94,0.0896,8,93.9197678268097
16815,4,9,0,6,0,2,0.38,0.94,0.0,8,159.8872724212636
16816,4,10,0,6,0,2,0.4,0.87,0.1343,8,197.17410395985246
16817,4,11,0,6,0,2,0.4,0.87,0.1045,8,237.85527054254626
16818,4,12,0,6,0,2,0.4,0.87,0.2239,8,241.15060447941133
16819,4,13,0,6,0,2,0.4,0.87,0.1642,8,243.73746817506145
16820,4,14,0,6,0,2,0.4,0.87,0.2836,8,236.69713554446426
16821,4,15,0,6,0,1,0.42,0.82,0.1642,8,307.1799359922772
16822,4,16,0,6,0,1,0.42,0.82,0.1642,8,252.07792130992425
16823,4,17,0,6,0,1,0.38,0.87,0.1343,8,217.01131285241038
16824,4,18,0,6,0,1,0.4,0.87,0.1045,8,183.96840843913756
16825,4,19,0,6,0,1,0.4,0.87,0.0,8,161.38540292897167
16826,4,20,0,6,0,2,0.36,1.0,0.0,8,105.79525451152249
16827,4,21,0,6,0,2,0.36,1.0,0.0,8,91.47313990218916
16828,4,22,0,6,0,2,0.38,0.94,0.1045,8,75.87871456962579
16829,4,23,0,6,0,2,0.4,0.94,0.0,8,82.67886527404767
16830,4,0,0,0,0,2,0.4,0.87,0.1343,9,70.95396034207563
16831,4,1,0,0,0,2,0.4,0.87,0.1045,9,58.27654118571392
16832,4,2,0,0,0,2,0.4,0.87,0.1045,9,44.57264937220598
16833,4,3,0,0,0,2,0.4,0.87,0.1045,9,24.349130773155792
16834,4,4,0,0,0,2,0.4,0.94,0.1045,9,8.418578948352437
16835,4,5,0,0,0,2,0.4,0.87,0.1045,9,8.803858318669207
16836,4,6,0,0,0,3,0.4,0.94,0.1045,9,12.4621644455132
16837,4,7,0,0,0,3,0.4,0.87,0.2239,9,72.90538798366043
16838,4,8,0,0,0,3,0.4,0.87,0.1642,9,83.41305772324048
16839,4,9,0,0,0,2,0.4,0.87,0.2537,9,161.62785220218552
16840,4,10,0,0,0,2,0.4,0.87,0.2836,9,193.04979728200465
16841,4,11,0,0,0,2,0.4,0.87,0.2985,9,231.5586672349433
16842,4,12,0,0,0,2,0.4,0.82,0.2985,9,236.58813482493875
16843,4,13,0,0,0,2,0.38,0.87,0.2836,9,227.3955806241354
16844,4,14,0,0,0,2,0.38,0.87,0.194,9,232.06838611066811
16845,4,15,0,0,0,3,0.36,0.93,0.1642,9,82.6231508641705
16846,4,16,0,0,0,3,0.36,0.93,0.1642,9,86.0950432089708
16847,4,17,0,0,0,3,0.36,0.93,0.1343,9,123.56556982401612
16848,4,18,0,0,0,3,0.36,0.93,0.0896,9,129.59110802585087
16849,4,19,0,0,0,3,0.38,0.94,0.0896,9,126.63045492475094
16850,4,20,0,0,0,3,0.36,1.0,0.0896,9,87.78955380788369
16851,4,21,0,0,0,2,0.36,1.0,0.1045,9,80.55090298427764
16852,4,22,0,0,0,3,0.36,0.93,0.1045,9,59.18765903264167
16853,4,23,0,0,0,3,0.36,1.0,0.0896,9,33.039812155212566
16854,4,0,0,1,1,3,0.36,1.0,0.0896,10,12.384361158846781
16855,4,1,0,1,1,2,0.36,1.0,0.0,10,9.283231973506654
16856,4,2,0,1,1,2,0.38,0.94,0.1045,10,5.757988590575215
16857,4,3,0,1,1,2,0.38,0.94,0.1045,10,4.88497343581656
16858,4,4,0,1,1,2,0.38,0.94,0.1045,10,4.914971077372956
16859,4,5,0,1,1,2,0.38,0.94,0.1045,10,20.430252386183426
16860,4,6,0,1,1,2,0.38,0.94,0.1642,10,88.05429917210714
16861,4,7,0,1,1,2,0.38,0.94,0.2537,10,251.75833597750076
16862,4,8,0,1,1,2,0.42,1.0,0.2537,10,388.27666338364884
16863,4,9,0,1,1,2,0.42,1.0,0.2239,10,216.40924377476654
16864,4,10,0,1,1,2,0.44,0.94,0.2239,10,146.73961006908416
16865,4,11,0,1,1,3,0.46,0.94,0.2239,10,63.323989119927624
16866,4,12,0,1,1,3,0.44,1.0,0.2239,10,56.2200965048774
16867,4,13,0,1,1,3,0.44,1.0,0.2239,10,55.76494181022523
16868,4,14,0,1,1,2,0.5,0.94,0.2239,10,181.86824685625334
16869,4,15,0,1,1,2,0.5,0.87,0.1642,10,182.9326240885328
16870,4,16,0,1,1,2,0.5,0.88,0.1045,10,161.36845131899128
16871,4,17,0,1,1,2,0.48,0.82,0.2836,10,366.35796912998546
16872,4,18,0,1,1,2,0.46,0.88,0.2836,10,283.93287121305156
16873,4,19,0,1,1,1,0.52,0.77,0.2836,10,319.9294154862762
16874,4,20,0,1,1,1,0.46,0.88,0.2537,10,194.81391940311252
16875,4,21,0,1,1,2,0.46,0.94,0.194,10,110.06224003356792
16876,4,22,0,1,1,2,0.5,0.82,0.2239,10,107.28522074638096
16877,4,23,0,1,1,1,0.46,0.88,0.2537,10,55.31035291666933
16878,4,0,0,2,1,3,0.46,0.77,0.4627,11,28.591720987374295
16879,4,1,0,2,1,1,0.42,0.71,0.4478,11,14.173536230020668
16880,4,2,0,2,1,2,0.4,0.66,0.3284,11,6.514354277852296
16881,4,3,0,2,1,3,0.36,0.76,0.2836,11,4.364904367894797
16882,4,4,0,2,1,2,0.34,0.76,0.2836,11,4.475807143754864
16883,4,5,0,2,1,3,0.34,0.71,0.3284,11,17.641651354999723
16884,4,6,0,2,1,2,0.34,0.71,0.2985,11,75.39171450975425
16885,4,7,0,2,1,1,0.34,0.66,0.4179,11,284.2752764046412
16886,4,8,0,2,1,2,0.34,0.61,0.2985,11,380.88228322668635
16887,4,9,0,2,1,1,0.34,0.61,0.3881,11,211.19868652656896
16888,4,10,0,2,1,1,0.36,0.57,0.3284,11,133.97609868436606
16889,4,11,0,2,1,2,0.36,0.53,0.3582,11,131.49778467317535
16890,4,12,0,2,1,2,0.36,0.53,0.4478,11,132.3862967544791
16891,4,13,0,2,1,2,0.38,0.5,0.2239,11,133.54618284519083
16892,4,14,0,2,1,2,0.38,0.5,0.2239,11,133.54618284519083
16893,4,15,0,2,1,2,0.38,0.5,0.2239,11,133.607786027009
16894,4,16,0,2,1,2,0.38,0.5,0.2239,11,158.86571047055526
16895,4,17,0,2,1,1,0.32,0.53,0.2239,11,301.97858220890964
16896,4,18,0,2,1,1,0.32,0.53,0.2239,11,300.6146568870489
16897,4,19,0,2,1,1,0.32,0.53,0.2239,11,222.4405505038344
16898,4,20,0,2,1,1,0.32,0.53,0.2239,11,152.3222296994668
16899,4,21,0,2,1,1,0.32,0.53,0.194,11,127.039381226067
16900,4,22,0,2,1,1,0.3,0.56,0.2239,11,85.56484803112576
16901,4,23,0,2,1,1,0.3,0.52,0.2239,11,48.327935135351254
16902,4,0,0,3,1,1,0.3,0.52,0.1642,12,21.039666168350756
16903,4,1,0,3,1,1,0.28,0.61,0.2239,12,9.13713806130745
16904,4,2,0,3,1,1,0.28,0.56,0.1642,12,4.01879551252437
16905,4,3,0,3,1,1,0.26,0.6,0.1343,12,3.4356667061331447
16906,4,4,0,3,1,1,0.26,0.6,0.0,12,3.5390990571046754
16907,4,5,0,3,1,1,0.26,0.6,0.194,12,21.38057349995611
16908,4,6,0,3,1,2,0.26,0.6,0.2537,12,73.67048859824003
16909,4,7,0,3,1,2,0.26,0.6,0.194,12,223.35701558168574
16910,4,8,0,3,1,2,0.26,0.65,0.1642,12,362.22290160519543
16911,4,9,0,3,1,2,0.28,0.61,0.1343,12,204.3346911994872
16912,4,10,0,3,1,2,0.3,0.56,0.1642,12,128.1868085305771
16913,4,11,0,3,1,2,0.32,0.49,0.2239,12,130.395058118901
16914,4,12,0,3,1,2,0.34,0.42,0.0,12,131.79847358995397
16915,4,13,0,3,1,2,0.34,0.42,0.0,12,131.9536879533806
16916,4,14,0,3,1,2,0.34,0.46,0.0,12,131.98481903843438
16917,4,15,0,3,1,2,0.34,0.46,0.1045,12,132.96271252043402
16918,4,16,0,3,1,2,0.34,0.46,0.1343,12,159.7691467882258
16919,4,17,0,3,1,2,0.32,0.53,0.2239,12,302.8206508668043
16920,4,18,0,3,1,2,0.32,0.49,0.2239,12,301.09002645837086
16921,4,19,0,3,1,2,0.3,0.56,0.2239,12,210.5471294061908
16922,4,20,0,3,1,1,0.3,0.52,0.2836,12,149.62206931380197
16923,4,21,0,3,1,2,0.3,0.52,0.2537,12,115.69561128546873
16924,4,22,0,3,1,2,0.3,0.52,0.2239,12,83.62734894595665
16925,4,23,0,3,1,2,0.28,0.56,0.2239,12,51.988689921086284
16926,4,0,0,4,1,2,0.28,0.52,0.2239,13,23.980483861825938
16927,4,1,0,4,1,2,0.28,0.52,0.2836,13,11.116358932265106
16928,4,2,0,4,1,2,0.26,0.56,0.2537,13,4.220633676525542
16929,4,3,0,4,1,2,0.26,0.56,0.2836,13,3.343150048909848
16930,4,4,0,4,1,2,0.26,0.56,0.194,13,3.656161671664803
16931,4,5,0,4,1,2,0.26,0.56,0.1642,13,20.794896407798944
16932,4,6,0,4,1,1,0.26,0.56,0.2537,13,72.47939498067903
16933,4,7,0,4,1,1,0.24,0.6,0.2239,13,218.20650265410103
16934,4,8,0,4,1,1,0.24,0.6,0.194,13,368.85850839031224
16935,4,9,0,4,1,1,0.28,0.52,0.2537,13,207.62011545516685
16936,4,10,0,4,1,1,0.32,0.45,0.2836,13,131.92673462435508
16937,4,11,0,4,1,1,0.34,0.42,0.2537,13,131.65395554635052
16938,4,12,0,4,1,1,0.36,0.4,0.2537,13,135.87885019906616
16939,4,13,0,4,1,1,0.36,0.34,0.194,13,136.40884254575693
16940,4,14,0,4,1,1,0.36,0.34,0.1642,13,136.22429094056568
16941,4,15,0,4,1,1,0.36,0.34,0.1343,13,136.12271553220495
16942,4,16,0,4,1,1,0.34,0.39,0.1045,13,161.46246599447352
16943,4,17,0,4,1,1,0.32,0.42,0.1045,13,307.908823760235
16944,4,18,0,4,1,1,0.32,0.42,0.1045,13,306.50908626408255
16945,4,19,0,4,1,1,0.3,0.45,0.1642,13,210.31976883902163
16946,4,20,0,4,1,1,0.3,0.45,0.0,13,157.9237305795221
16947,4,21,0,4,1,1,0.28,0.48,0.0,13,120.22798950572196
